"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"PJYED0NYVdHLo3V5GsMIjqFShhHxtXc5ofonGovFX94=","PJYED0NYVdHLo3V5GsMIjqFShhHxtXc5ofonGovFX94=","PJYED0NYVdHLo3V5GsMIjqFShhHxtXc5ofonGovFX94=","La HABANA","Soy fiel a la Patria y a la Revolución, miembro de honor del grupo Los Agradecidos te Acompañan. Me encanta la playa, el ron y el tabaco de #Cuba","","3822","5529","2019-06-11","es"
"UiBh0oTedhzSYw8K5S5RI0of78CDOyTW5BLPfrnNRLQ=","UiBh0oTedhzSYw8K5S5RI0of78CDOyTW5BLPfrnNRLQ=","UiBh0oTedhzSYw8K5S5RI0of78CDOyTW5BLPfrnNRLQ=","Holguín","🇨🇺 ❤️ Informática, me dedico a investigar temas relacionados con mi profesión. Vivo en un país libre y soberano 🇨🇺❤️","","362","367","2019-10-07","es"
"3TEwmHVhLyWX0DGizCQIfUexKegf0v0Prrdsa7W8I+E=","3TEwmHVhLyWX0DGizCQIfUexKegf0v0Prrdsa7W8I+E=","3TEwmHVhLyWX0DGizCQIfUexKegf0v0Prrdsa7W8I+E=","Cuba","Trabajador por Cuenta Propia BARBERO, seguidor y continuador del legado de José Martí y #Fidel.
Amante de la buena música y las pescas submarinas.","","3850","5634","2019-04-22","es"
"SfHFYQOV1PFb5L9ixj1bq95zdCHbSgj1UDYqAVt9s=","SfHFYQOV1PFb5L9ixj1bq95zdCHbSgj1UDYqAVt9s=","SfHFYQOV1PFb5L9ixj1bq95zdCHbSgj1UDYqAVt9s=","","","","308","480","2019-04-26","es"
"f5eMqt2Y9qRhQWrxKEA4QdDQ4gBtPA3cgBblSr+SQM=","f5eMqt2Y9qRhQWrxKEA4QdDQ4gBtPA3cgBblSr+SQM=","f5eMqt2Y9qRhQWrxKEA4QdDQ4gBtPA3cgBblSr+SQM=","","Soy revolucionario, fidelista, marxista y leninista.","","795","993","2019-03-27","en"
"hos8qlEyNlA0+uFQpaO+dJ8wXG8X+iax+2kvslYgps=","hos8qlEyNlA0+uFQpaO+dJ8wXG8X+iax+2kvslYgps=","hos8qlEyNlA0+uFQpaO+dJ8wXG8X+iax+2kvslYgps=","La Habana, Cuba","Soy gente buena con alegrías y desaciertos...pero con pensamiento triunfador.","","3565","2353","2019-03-21","es"
"N1G4Xwxmt8LL0UNpkDdISvYWKUhRDkivl2jJ6AkZ8c=","N1G4Xwxmt8LL0UNpkDdISvYWKUhRDkivl2jJ6AkZ8c=","N1G4Xwxmt8LL0UNpkDdISvYWKUhRDkivl2jJ6AkZ8c=","Cuba","Estudio en la UCI","","27","73","2011-09-23","es"
"kwFWBluT9S50TsD5H94RJcAXy3Vb7ojx5fTdeRlaO1Q=","kwFWBluT9S50TsD5H94RJcAXy3Vb7ojx5fTdeRlaO1Q=","kwFWBluT9S50TsD5H94RJcAXy3Vb7ojx5fTdeRlaO1Q=","lsla de la Juventud, Cuba","Cubano 100℅
Trabajador por cuenta propia","","2899","5280","2019-09-16","en"
"6kKEY4gbKF4zmpOOfUcpRpoc1OjjuTNZ9k3P0svWDQ=","6kKEY4gbKF4zmpOOfUcpRpoc1OjjuTNZ9k3P0svWDQ=","6kKEY4gbKF4zmpOOfUcpRpoc1OjjuTNZ9k3P0svWDQ=","","estudiante universitario fidelista, revolucionario y orgulloso de vivir en Cuba.","","253","261","2019-08-25","es"
"WvxEl5+LIqXs2dDjt+rZk4VTC7M3lNoVx6MCqPLtYI=","WvxEl5+LIqXs2dDjt+rZk4VTC7M3lNoVx6MCqPLtYI=","WvxEl5+LIqXs2dDjt+rZk4VTC7M3lNoVx6MCqPLtYI=","Cuba","Amo a mi Cuba🇨🇺 linda","","1473","1436","2019-02-25","es"
"zt7q7ZZGq+1n4UhqPlJtb1wYz6AelhqzZCNpXBfH8g=","zt7q7ZZGq+1n4UhqPlJtb1wYz6AelhqzZCNpXBfH8g=","zt7q7ZZGq+1n4UhqPlJtb1wYz6AelhqzZCNpXBfH8g=","","","","4241","5696","2019-04-23","es"
"auknwg4JqwNfScD5UkEOzXi0J4uGO++dFVTDTIhi1g=","auknwg4JqwNfScD5UkEOzXi0J4uGO++dFVTDTIhi1g=","auknwg4JqwNfScD5UkEOzXi0J4uGO++dFVTDTIhi1g=","","Cubano de pura cepa. Especialista en redes.","","131","229","2020-04-15","es"
"7H2OoBQdUjLufooeg+gKtFJ+Pv6ghGoX5WdsGqEOeM=","7H2OoBQdUjLufooeg+gKtFJ+Pv6ghGoX5WdsGqEOeM=","7H2OoBQdUjLufooeg+gKtFJ+Pv6ghGoX5WdsGqEOeM=","Cienfuegos","No soy Político ni pretendo convertirme en un líder de opinión en redes sociales, solo quiero que la verdad de mi #CubaIslaBella #PatriaGrande llegue al #Mundo.","","3971","3540","2012-04-02","es"
"sYfGEz0XVLrTxAGAUx1yvKtORsX0PEYJnUdCc8URk0g=","sYfGEz0XVLrTxAGAUx1yvKtORsX0PEYJnUdCc8URk0g=","sYfGEz0XVLrTxAGAUx1yvKtORsX0PEYJnUdCc8URk0g=","","","","125","317","2016-04-19","es"
"tWEp21Qjd8N8RfehCsRVNoYbG4+qRxVW6LUPRtV1iM=","tWEp21Qjd8N8RfehCsRVNoYbG4+qRxVW6LUPRtV1iM=","tWEp21Qjd8N8RfehCsRVNoYbG4+qRxVW6LUPRtV1iM=","","Soy una cubana que le gusta el cine y la buena lectura.","","1924","1731","2019-06-11","en"
"Btlv+uIT8UbEuQ8aVxtisXPSsEBSqiTujum62kmdslE=","Btlv+uIT8UbEuQ8aVxtisXPSsEBSqiTujum62kmdslE=","Btlv+uIT8UbEuQ8aVxtisXPSsEBSqiTujum62kmdslE=","Santiago, Chile","","","33","42","2020-02-11","en"
"xR89Y+ISZ9yZRjYuTqsJhwLeICLcOhd1HAkkoAXWmbs=","xR89Y+ISZ9yZRjYuTqsJhwLeICLcOhd1HAkkoAXWmbs=","xR89Y+ISZ9yZRjYuTqsJhwLeICLcOhd1HAkkoAXWmbs=","","Lic Derecho me gusta el cine y la política nacional e internacional, además de la economía #SiguemeYTeSigo","","21","47","2019-11-25","en"
"3ujA79TQ9ODvAwFM2eikR4xW+D5b81fYVRb6W8syjk=","3ujA79TQ9ODvAwFM2eikR4xW+D5b81fYVRb6W8syjk=","3ujA79TQ9ODvAwFM2eikR4xW+D5b81fYVRb6W8syjk=","Cuba","Ing. en Tele 📡📲  y Etecsiana de ❤
Vinculada a la Red de Sincronización de @ETECSA_Cuba","","378","382","2019-06-13","es"
"RwdkBxkDK+oTQdSzHkx5+YW+SANPS8dAMxFeMGAMAGc=","RwdkBxkDK+oTQdSzHkx5+YW+SANPS8dAMxFeMGAMAGc=","RwdkBxkDK+oTQdSzHkx5+YW+SANPS8dAMxFeMGAMAGc=","Camagüey","Psicólogo de profesión, Revolucionario, seguidor de las ideas de Martí y Fidel. Cuenta anterior (Richard LT41)","","310","734","2020-05-01","es"
"r9crbOWJAj1CSZcNc2OmeYI8XSQFkN30M5+pUleOys=","r9crbOWJAj1CSZcNc2OmeYI8XSQFkN30M5+pUleOys=","r9crbOWJAj1CSZcNc2OmeYI8XSQFkN30M5+pUleOys=","","","","0","0","2017-08-19","es"
"XUweoBmPGUPWyrsBpo9i2imCmTXiytHdpMFyins7hqg=","XUweoBmPGUPWyrsBpo9i2imCmTXiytHdpMFyins7hqg=","XUweoBmPGUPWyrsBpo9i2imCmTXiytHdpMFyins7hqg=","Cuba","Un revolucionario puede perder todo: la familia, la libertad, hasta la vida menos la moral. Fidel Castro #DeZurdaTeam 🤝🐺🐆♠️","","1518","1808","2019-11-25","es"
"AY3QEzgVHaXYhMm3Bv0dCkQZ6RtrKy1x6sUIQ9AVI4=","AY3QEzgVHaXYhMm3Bv0dCkQZ6RtrKy1x6sUIQ9AVI4=","AY3QEzgVHaXYhMm3Bv0dCkQZ6RtrKy1x6sUIQ9AVI4=","","Intelectual, amante de la naturaleza y de mi pais. Fidelista y martiana","","303","296","2019-11-22","es"
"T5OrEqtx603YjA1Ai9Nhgq74wZSrBf+KF7H5UXuJqc=","T5OrEqtx603YjA1Ai9Nhgq74wZSrBf+KF7H5UXuJqc=","T5OrEqtx603YjA1Ai9Nhgq74wZSrBf+KF7H5UXuJqc=","","Soy orgullosamente😁 cubano,🇨🇺 amo a la tierra q me vio nacer, me considero un hombre con suerte🍀.","","57","94","2020-04-25","en"
"rWdahdHqu+WZesvwchsUYq+R2AjjYZl3NiMCWQXU=","rWdahdHqu+WZesvwchsUYq+R2AjjYZl3NiMCWQXU=","rWdahdHqu+WZesvwchsUYq+R2AjjYZl3NiMCWQXU=","Cuba","🌹Soy una joven alegre 😁 y me gusta tener muchos amigos 👪. Adoro el baloncesto🏀 y me fascina leer📚📱. Soy cubana y amo a mi Patria #Cuba 🇨🇺","","1368","1825","2016-08-09","es"
"tJ4hqNImrbCTeSG7heYJio3cyS47Dfk+7S2KFukSc6w=","tJ4hqNImrbCTeSG7heYJio3cyS47Dfk+7S2KFukSc6w=","tJ4hqNImrbCTeSG7heYJio3cyS47Dfk+7S2KFukSc6w=","","Profesor de Artes Marciales 🥋. Cubano 🇨🇺 💯 %","","687","792","2019-06-10","es"
"I8DcDkVIaF1VpOMeat309JeawXFctqYs5Ue97O6Xca8=","I8DcDkVIaF1VpOMeat309JeawXFctqYs5Ue97O6Xca8=","I8DcDkVIaF1VpOMeat309JeawXFctqYs5Ue97O6Xca8=","","puedo ser un gran amigo pero si tú quieres también puedo ser tu pesadilla tu elijes.","","838","940","2019-10-21","en"
"oLG7q85GnIaOjG5e7l9fKlZyhtRJv+fq+YGOHjno=","oLG7q85GnIaOjG5e7l9fKlZyhtRJv+fq+YGOHjno=","oLG7q85GnIaOjG5e7l9fKlZyhtRJv+fq+YGOHjno=","En Cuba","Los límites comienzan donde se irrespetan los símbolos y los valores sagrados de la Patria.
                 La Habana. Junio, 30. 2019.          @DiazCanelB","","2008","1970","2019-02-26","es"
"iHJDRGvd3no4UvfOEAmeVAg9x6pS7NyVKATiBsxUw=","iHJDRGvd3no4UvfOEAmeVAg9x6pS7NyVKATiBsxUw=","iHJDRGvd3no4UvfOEAmeVAg9x6pS7NyVKATiBsxUw=","Cuba","Joven Revolucionaria. De pensamiento martianos y fidelista. Por la Unidad Latinoamericana #DeZurdaTeam","","1542","1252","2015-09-11","es"
"KocM2lYkGvA44uXQcxmuhSlZS0rb8cmB+mmHxNkCms=","KocM2lYkGvA44uXQcxmuhSlZS0rb8cmB+mmHxNkCms=","KocM2lYkGvA44uXQcxmuhSlZS0rb8cmB+mmHxNkCms=","Consulado de Cuba en Cancún ","💯%🇨🇺,  Revolucionario y Fidelista. #DeZurdaTeam 🤝 🐘","","948","1426","2019-08-03","es"
"66ydMGPiyZKlhWM+M9bOfURCOB7a8+gAOJUxLVRTo4=","66ydMGPiyZKlhWM+M9bOfURCOB7a8+gAOJUxLVRTo4=","66ydMGPiyZKlhWM+M9bOfURCOB7a8+gAOJUxLVRTo4=","","","","2","26","2017-04-23","es"
"1119087759929434113","YanetDCuba🇨🇺","YanetDCuba","Cuba","Nacida en la ciudad del #CHE⭐, mi SantaClara querida, y criada en #LaHabana500 🌊. Deseo para mi #Cuba🇨🇺 📣#NoMasBloqueo‼️
#DeZurdaTeam 🤝🐺🐴","","10846","6900","2019-04-19","es"
"4hoEje1uq+yRaROiOpVc+C9mnruJBalo6+FiLDg1LU=","4hoEje1uq+yRaROiOpVc+C9mnruJBalo6+FiLDg1LU=","4hoEje1uq+yRaROiOpVc+C9mnruJBalo6+FiLDg1LU=","","Crear, innovar, aprender... Ser macho ALFA, eso dice mi mujer... 🤣","","281","717","2019-05-05","es"
"g927wCqGtRULxwlmM0XyQIDadIcj5oFUuVSNpogEFA=","g927wCqGtRULxwlmM0XyQIDadIcj5oFUuVSNpogEFA=","g927wCqGtRULxwlmM0XyQIDadIcj5oFUuVSNpogEFA=","","🌸🌸Hay una fuerza motriz más poderosa que el vapor, la electricidad y la energía atómica, La Voluntad. 🌻🌻Amo a #Cuba 🇨🇺 #DeZurdaTeam 🤝🐬♦ 🕊","","379","519","2020-01-27","es"
"2yuCzURhXuYefZI4OFrbasRYChZdr0N3Y0glKULPzqw=","2yuCzURhXuYefZI4OFrbasRYChZdr0N3Y0glKULPzqw=","2yuCzURhXuYefZI4OFrbasRYChZdr0N3Y0glKULPzqw=","Cuba","","","56","48","2016-01-29","es"
"XkmyDahAUDTE4FQrAryc+qG6+keDKFmxvvxpAQ3AEU=","XkmyDahAUDTE4FQrAryc+qG6+keDKFmxvvxpAQ3AEU=","XkmyDahAUDTE4FQrAryc+qG6+keDKFmxvvxpAQ3AEU=","","Soy ingeniera en Telecomunicaciones del centro de Cuba, amante de la verdad y la justicia.Revolucionaria y defensora de las ideas de mi Comandante.🇨🇺💯🏝️","","1456","1870","2016-07-07","es"
"t0LLH1bxosikscbwkcjNbtomuWPqhSdzf9MNMtzAo=","t0LLH1bxosikscbwkcjNbtomuWPqhSdzf9MNMtzAo=","t0LLH1bxosikscbwkcjNbtomuWPqhSdzf9MNMtzAo=","","Sicólogo","","1","0","2019-03-02","en"
"EW9SNwRn0pSW4woMfe6N3mw5bfvdzfrivvHYhiRPeq8=","EW9SNwRn0pSW4woMfe6N3mw5bfvdzfrivvHYhiRPeq8=","EW9SNwRn0pSW4woMfe6N3mw5bfvdzfrivvHYhiRPeq8=","","Informático","","706","985","2019-08-12","es"
"jkm0IYDsAubwXau5+oF+rrFWdqTn5B46MFTd1WLsI8=","jkm0IYDsAubwXau5+oF+rrFWdqTn5B46MFTd1WLsI8=","jkm0IYDsAubwXau5+oF+rrFWdqTn5B46MFTd1WLsI8=","","Ingeniero 🖥️ aficionado al deporte ⚽️🏀⚾️ pero sobre todo soy Cubano 🇨🇺 y me muero siendo Cubano💯🇨🇺.","","267","357","2019-03-05","es"
"dggBR1ftlJJUhlRRtgnzkiaauU2C84nOIN7olLs0=","dggBR1ftlJJUhlRRtgnzkiaauU2C84nOIN7olLs0=","dggBR1ftlJJUhlRRtgnzkiaauU2C84nOIN7olLs0=","","Nací en La Habana Cuba soy revolucionaria, Fidelista y hasta que me muera estoy con mi patria","","4322","4813","2019-04-23","es"
"s66KEJHmrFRvjFNpMcuiEKiq+RVINa4NuePelpyBJQA=","s66KEJHmrFRvjFNpMcuiEKiq+RVINa4NuePelpyBJQA=","s66KEJHmrFRvjFNpMcuiEKiq+RVINa4NuePelpyBJQA=","","#SiguemeYteSigoAlMomento🇨🇺🌟🌟
#SomosCuba🇨🇺🌟🌟
#SomosContinuidad🇨🇺🌟🌟
#DeZurdaTeam 🤝🐴","","3040","3519","2019-06-24","es"
"W1ID94ar5IXCtzZIHJ+Lkt1sN9KjVyWvGdQW6IRhk=","W1ID94ar5IXCtzZIHJ+Lkt1sN9KjVyWvGdQW6IRhk=","W1ID94ar5IXCtzZIHJ+Lkt1sN9KjVyWvGdQW6IRhk=","","#TheBlockadeKills","","6","45","2020-03-10","en"
"932G1LbQ4GsgLI3tyQhq1+bMgz6XONKgLZxBafuvGfI=","932G1LbQ4GsgLI3tyQhq1+bMgz6XONKgLZxBafuvGfI=","932G1LbQ4GsgLI3tyQhq1+bMgz6XONKgLZxBafuvGfI=","","Madre soltera, orgullosa de ser cubana🇨🇺 #DeZurdaTeam 🤝 🦈♠️","","131","132","2020-04-02","en"
"fSobPvB8X+wWS9Xn5lQoA4SBMweUTf4CjoM02KvFkns=","fSobPvB8X+wWS9Xn5lQoA4SBMweUTf4CjoM02KvFkns=","fSobPvB8X+wWS9Xn5lQoA4SBMweUTf4CjoM02KvFkns=","","Psicologo","","2","25","2020-01-21","en"
"8DUwX9BQE2Qvswlofk4v3XUkIObGtA4B2IswtPapgg=","8DUwX9BQE2Qvswlofk4v3XUkIObGtA4B2IswtPapgg=","8DUwX9BQE2Qvswlofk4v3XUkIObGtA4B2IswtPapgg=","","#DeZurdaTeam #VillaClaraTeam en #Cuba #ViviremosYVenceremos #CubaSalvaVidas #CubaPorLaSalud #CubaSalvaElAmor","","190","369","2020-04-26","en"
"0xQ7wWEYCsA8r7JFkIjHsJEFVrYl3uLukTHJSHwlXk=","0xQ7wWEYCsA8r7JFkIjHsJEFVrYl3uLukTHJSHwlXk=","0xQ7wWEYCsA8r7JFkIjHsJEFVrYl3uLukTHJSHwlXk=","🇨🇺Cuba","Patriota 🇨🇺, Revolucionario 🇨🇺, Fidelista y agradecido","","1036","1069","2013-11-23","es"
"dHsddsDNPqenKvn0NLFpIi6W+R2zEml40CB6sJQo=","dHsddsDNPqenKvn0NLFpIi6W+R2zEml40CB6sJQo=","dHsddsDNPqenKvn0NLFpIi6W+R2zEml40CB6sJQo=","Matanzas","Soy de Cuba 🇨🇺, alegre 😃, bailadora 💃, me gusta escuchar buena música 🎧, encantadora de sueños , para todos 🧜‍♀️.  @DeZurdaTeam 🤝 🐬 #ValoresTeam🕊","","2204","2802","2020-01-22","es"
"99DRVGHER2w7kaKEuDSV17xy5acUMU7tgvCBFMphWI=","99DRVGHER2w7kaKEuDSV17xy5acUMU7tgvCBFMphWI=","99DRVGHER2w7kaKEuDSV17xy5acUMU7tgvCBFMphWI=","Cuba","Aquí también @YanetDCuba🇨🇺.
🎶 Vine a darle un beso al mundo y nada más🎶                         #DeZurdaTeam 🤝🐺🐴♠️","","1259","943","2019-12-01","en"
"YFvZwvqinP5roZgmQWtqlqzuSUxr22LJFY3O9znmuU=","YFvZwvqinP5roZgmQWtqlqzuSUxr22LJFY3O9znmuU=","YFvZwvqinP5roZgmQWtqlqzuSUxr22LJFY3O9znmuU=","La Habana","nací en Calabazar,,  La Habana, estudié derecho en la Universidad de la Habana y trabajo como abogado en el Mindus. Felizmente Casado, con una hija adorable","","2539","2779","2019-04-23","es"
"Td6cXYEbSog9eubxuCGElxbkCzeMk1mQLuzPf8i5WfY=","Td6cXYEbSog9eubxuCGElxbkCzeMk1mQLuzPf8i5WfY=","Td6cXYEbSog9eubxuCGElxbkCzeMk1mQLuzPf8i5WfY=","","Cubano agradecido, Fidelista y Martiano.","","1733","2496","2019-08-13","en"
"Jz175BDoO0AbNOz6VYsnb3tPS8Gd8+bmk3Tp4RcRA7w=","Jz175BDoO0AbNOz6VYsnb3tPS8Gd8+bmk3Tp4RcRA7w=","Jz175BDoO0AbNOz6VYsnb3tPS8Gd8+bmk3Tp4RcRA7w=","","Mujer, Revolucionaria y orgullosamente cubana. Juntos llevaremos la verdad de mi Cuba","","145","286","2020-03-19","es"
"KuUhByjKGZtLjDGsUGdnHB0byLVV7INRJhpMewftM9M=","KuUhByjKGZtLjDGsUGdnHB0byLVV7INRJhpMewftM9M=","KuUhByjKGZtLjDGsUGdnHB0byLVV7INRJhpMewftM9M=","Rancagua, Chile.","Amo mi cuerpo sin importar lo que diga la sociedad","","37","37","2019-10-01","en"
"8+87UytFJtoHmX9xD9n5N9E5tZkQkEUin1aKrlkv7o=","8+87UytFJtoHmX9xD9n5N9E5tZkQkEUin1aKrlkv7o=","8+87UytFJtoHmX9xD9n5N9E5tZkQkEUin1aKrlkv7o=","🇨🇺 Cuba 🇨🇺","Me gustan los deportes, la música y el cine. Llevo la verdad ante el mundo. #DeZurdaTeam #NoMasBloqueo #UnBlockCuba #FidelVive #SomosContinuidad","","3936","5311","2019-07-17","es"
"X9TGQkDBCat9HYNiCjOw2u8BwzhNzTPzDD+DvuM3A=","X9TGQkDBCat9HYNiCjOw2u8BwzhNzTPzDD+DvuM3A=","X9TGQkDBCat9HYNiCjOw2u8BwzhNzTPzDD+DvuM3A=","Viña del Mar, Chile","Amante de la 🏖 y el 🧉","","42","33","2020-01-14","en"
"ZRFS3CzzzjTm4VE6L1qMiX6Ih4Bjg8+eETXFxx6E=","ZRFS3CzzzjTm4VE6L1qMiX6Ih4Bjg8+eETXFxx6E=","ZRFS3CzzzjTm4VE6L1qMiX6Ih4Bjg8+eETXFxx6E=","","Joven cubana comprometida con mi Patria, aficionada a la 🎶 y a la peluqueria   sigueme y te seguiré x siempre💋❤","","1539","1778","2019-09-23","es"
"r1KXCgc0fwrWClQWCDhy8qxJr3JeoBcpo6zPgThkMc=","r1KXCgc0fwrWClQWCDhy8qxJr3JeoBcpo6zPgThkMc=","r1KXCgc0fwrWClQWCDhy8qxJr3JeoBcpo6zPgThkMc=","","Informática
@AditaLaCubana
#SomosCuba #SomosContinuidad","","521","601","2019-11-11","es"
"Zr+dMeEzFpxoRE2BmATVZCUbQTbnmHTY3GpMcg94=","Zr+dMeEzFpxoRE2BmATVZCUbQTbnmHTY3GpMcg94=","Zr+dMeEzFpxoRE2BmATVZCUbQTbnmHTY3GpMcg94=","Cuba","Soy profesora de Literatura de la Universidad de Matanzas. Tengo dos hijos varones. Deseo mantener la profesionalidad en la formacion de las nuevas generaciones","","2774","1842","2015-09-01","es"
"PIxdkwt9p0gO4ZrC9CRRAnDuQfadaunctCwIHJlM1E=","PIxdkwt9p0gO4ZrC9CRRAnDuQfadaunctCwIHJlM1E=","PIxdkwt9p0gO4ZrC9CRRAnDuQfadaunctCwIHJlM1E=","","","","0","0","2018-12-31","en"
"7WMCbzMte6geeZvuSeCcP3Y9k5JyNUv64aWK8SOv95o=","7WMCbzMte6geeZvuSeCcP3Y9k5JyNUv64aWK8SOv95o=","7WMCbzMte6geeZvuSeCcP3Y9k5JyNUv64aWK8SOv95o=","","Amo a mi Cuba Isla Bella 💯% 🇨🇺","","4009","5602","2019-09-17","en"
"ea5kOKU8FCN6xnXA2lPMGvFR7zeboDNyma3wDjevWMs=","ea5kOKU8FCN6xnXA2lPMGvFR7zeboDNyma3wDjevWMs=","ea5kOKU8FCN6xnXA2lPMGvFR7zeboDNyma3wDjevWMs=","Holguin","Joven Cubana","","23","21","2019-04-24","es"
"1qDdCABwDKI6niqhIVz6unSpcekUHYV7qcvy7ReeR+w=","1qDdCABwDKI6niqhIVz6unSpcekUHYV7qcvy7ReeR+w=","1qDdCABwDKI6niqhIVz6unSpcekUHYV7qcvy7ReeR+w=","México","#ClanPussicats","","792","543","2018-04-15","es"
"21O1101kevcP77x5a5MNPGJxQPqYahv7HTR8Gv4cdCY=","21O1101kevcP77x5a5MNPGJxQPqYahv7HTR8Gv4cdCY=","21O1101kevcP77x5a5MNPGJxQPqYahv7HTR8Gv4cdCY=","","El cubano ama la gloria, porque es capaz de ella: ama a los que pasean por el mundo la gloria de su patria. #Cuba 🇨🇺 #QuédateEnCasa #DeZurdaTeam 🤝 🦁 ♠️","","349","360","2020-03-31","es"
"e6gfiJQMpUtdEG8tfn8Ouw1xRMiU5G4FGZzLLJHQ8FY=","e6gfiJQMpUtdEG8tfn8Ouw1xRMiU5G4FGZzLLJHQ8FY=","e6gfiJQMpUtdEG8tfn8Ouw1xRMiU5G4FGZzLLJHQ8FY=","","Soy amante de la Cultura Universal, la Ciencia, el Deporte y los procesos políticos progresistas. Hijo de la Revolución Cubana y de sus líderes.","","338","213","2020-02-13","en"
"URvMRlHvGTRkfzpaM2Kb1bnZbY+YG8dD1rEDJLscyng=","URvMRlHvGTRkfzpaM2Kb1bnZbY+YG8dD1rEDJLscyng=","URvMRlHvGTRkfzpaM2Kb1bnZbY+YG8dD1rEDJLscyng=","","Cocinera","","311","432","2020-01-13","es"
"1153480824546836480","Danger Khalep","DKhalep","Cuba","Estudio Derecho en La Universidad de La Habana 🏛️ Amo ❤️ a mi linda #Cuba 🇨🇺 y soy fiel revolucionario. #DeZurdaTeam 🤝 🐴","https://t.co/4MARwqXTPb","5706","5687","2019-07-23","es"
"8DVi4Yrm5UG6qxQDNXLKlfMlyezo0UlMDomaDqGYjJI=","8DVi4Yrm5UG6qxQDNXLKlfMlyezo0UlMDomaDqGYjJI=","8DVi4Yrm5UG6qxQDNXLKlfMlyezo0UlMDomaDqGYjJI=","","Defensora de la justicia ⚖️ y de la identidad 🌴🌞. Por #Cuba 🇨🇺 el ♥️ Si los imperialistas van al cielo a mí que me manden a otra parte. 
#DeZurdaTeam 🤝🐆♠️","","623","235","2020-01-07","en"
"etSLGvwNl1SXNl0lmpCFCsoiR7VBWaa6zu+jSTWvPPU=","etSLGvwNl1SXNl0lmpCFCsoiR7VBWaa6zu+jSTWvPPU=","etSLGvwNl1SXNl0lmpCFCsoiR7VBWaa6zu+jSTWvPPU=","","Joven Cubano, me gusta decir al pan pan y al vino vino.","","3","21","2019-07-30","en"
"1119982158079250434","Greys Gomez","GreysGomez3","","🇨🇺 Revolucionaria sin límites, Fidelista hasta la médula, Cubana 💯% 💞
#SomosCuba #SomosContinuidad #DeZurdaTeam 🤝 🐺 🐬","","13187","10892","2019-04-21","es"
"GRyr+KYOklXARnD3VrFam89EKldYfqWdSi1e74oh8=","GRyr+KYOklXARnD3VrFam89EKldYfqWdSi1e74oh8=","GRyr+KYOklXARnD3VrFam89EKldYfqWdSi1e74oh8=","","","","52","77","2019-01-28","es"
"3559539925","Celia González","82Luchadora","Matanzas. Cuba","Joven cubana Revolucionaria. Luchadora por un mundo mejor y por la unidad latinoamericana","","7413","6529","2015-09-14","es"
"p9q6Vzkv1LPrVhe4Ag7Ohkjj06NQLGM6UszvwuE208=","p9q6Vzkv1LPrVhe4Ag7Ohkjj06NQLGM6UszvwuE208=","p9q6Vzkv1LPrVhe4Ag7Ohkjj06NQLGM6UszvwuE208=","","","","2","22","2019-04-22","es"
"DgfWrTUtWUOmF+LTw5+WtPQgdElMfUAsl1UwlFhqJc=","DgfWrTUtWUOmF+LTw5+WtPQgdElMfUAsl1UwlFhqJc=","DgfWrTUtWUOmF+LTw5+WtPQgdElMfUAsl1UwlFhqJc=","","","","0","0","2019-06-17","en"
"NF0V42Il997EKopbZEpSrEQ7AmVd26LfnfxoaFiEEY=","NF0V42Il997EKopbZEpSrEQ7AmVd26LfnfxoaFiEEY=","NF0V42Il997EKopbZEpSrEQ7AmVd26LfnfxoaFiEEY=","","Soy informático, amante de los deportes y la vida.","","77","173","2020-02-21","es"
"7XgSHz2xKAwX3cHGmyiuTBh6Hb6xAIFVeR1UOsypE=","7XgSHz2xKAwX3cHGmyiuTBh6Hb6xAIFVeR1UOsypE=","7XgSHz2xKAwX3cHGmyiuTBh6Hb6xAIFVeR1UOsypE=","","Economista y Martiano, me gusta practicar deporte. Además, amó y defiendo a mí #Cuba.","","151","312","2019-04-29","es"
"1174075884959125509","Geronimo Prado","GeronimoPrado3","Pinar del Río, Cuba","Pinareño, Ingeniero Electronico, Revolucionario y Fidelista.
#SiguemeYTeSigo
            #DeZurdaTeam 🤝 🐬","","12928","12614","2019-09-17","es"
"gxuSAjotSFFQ4QwAvg7wCeT32Eb9njJ9fzSkSIxHWRs=","gxuSAjotSFFQ4QwAvg7wCeT32Eb9njJ9fzSkSIxHWRs=","gxuSAjotSFFQ4QwAvg7wCeT32Eb9njJ9fzSkSIxHWRs=","","Twuitera cubana, Fidelista y Revolucionaria 🇨🇺
(Cuenta alterna de @WendyBrea) Con la sangre roja y el ❤️ a la izquierda 
#DeZurdaTeam 🤝🐺🐴♠️","","1260","865","2019-11-17","es"
"YIYXNF7WfO0sA3SBcX3tIKLrYSINB5RDS4yGol2Mrzg=","YIYXNF7WfO0sA3SBcX3tIKLrYSINB5RDS4yGol2Mrzg=","YIYXNF7WfO0sA3SBcX3tIKLrYSINB5RDS4yGol2Mrzg=","","Soy un chico valiente, con la verdad por delante. Revolucionario y fidelista en cuerpo y corazón. Cubano hasta los huesos.","","1390","2271","2019-10-01","es"
